text,label
bir yıldız beş litre diye sipariş geçtim bana gelen ürünle mağazada gidip baktığım beş litrelik kova ile gelen arasında çok ciddi fark var çok küçük hiç beğenmedim ilk başlarda öyle değildi daha önce verdiğim başka siparişlerimdede ciddi sıkıntılar yaşadım kargolanıp bana ulaşması çok uzun zaman aldı bu siteden alış verişi tavsiye etmiyorum,0
beş yıldız harika bir ürün zaten söz konusu orkidse tüm petleri orkid diye anıyoruz pedin yıllardır adı orkid,2
çok beğendim mükemmel paketleme çok iyiydi hediye olması iyi bir jestti tebrikler i̇yi bir satıcısınız şiddetle tavsiye ederim,2
gayet iyi şimdilik bunu aldım ürün geldi ve görünümü çok kibar denedikten sonra evin tüm takımını bu takım ile değiştireceğim,2
bir yıldız ürün arapça arap sipikeri n zorla ingilizce konuşmaya çalıştığı başka bir seçenek başkada bir seçenek yok,0
kalitesiz kadroya takmayı sağlayan çırtçırtların her tarafı çantaya dikilmiş bir şekilde geldi kullanılamaz halde,0
terettut etmeden bence alin harika urunu yorumlara istinaden aldim geldigi gun halidaki kahve lekesine banyodaki fayanslarin krec lekelerine siktim tamamen gecirdi cifle geciremedigim lekeleri tamamen gecirdi cok memnunum ese dosta gostererek tavsiye ettim ve simdiden siparisleri vermeye basladik boyle bir urun sattiginiz icin tesekkurler,2
beş yıldız ürün elime çok hızlı ulaştı 1 haftadır kullanıyorum hiçbir sıkıntı yok gayet net gösteriyor,2
gayet şık ve hızlı bir ürün heosiburada ya öncelikle teşekkür ederim gayet güvenli ve hızlı bir alışveriş oldu cihaza gelirsek gayet başarılı hızlı ve görevini yapan bir ürün el kadar büyüklüğü var yer kaplamıyor tv nin arkasına bile koyabilirsiniz çünkü kumandası bluetooth olarak görüyor cihazı ayrıca hiçbir kesintisi de olmuyor eğer lcd tv nizin smart özelliği yoksa kesinlikle alınması gereken bir ürün mevcut smart tv lerden daha kullanışlı ve hızlı bir ürün i̇çine yüklediğiniz ürünler akıcı çalışıyor kasma donma yok stabil bir şekilde çalışıyorlar yotube ve netflix zaten kurulu geliyor size tadını çıkartmak kalıyor kumandasında sesli komut verme özelliği mevcut böylece yazmaya bile gerek kalmadan konuşarakta içeriklere erişme şansınız var bu çok güzel bir özellik ürün çok kaliteli kumandası kendisi tam orjinal bir ürün i̇çeriğine puhu tv kodi smart ip tv yi de yükledim mi tadından yenmez ben bu cihaz geldiğinden beri normal uyduyu açmıyorum zaten kendi adıma hayatıma renk kattı diyebilirim sizinde smart tv niz yoksa veya olsabile randıman alamıyorsanız mutlaka almanızı tavsiye ederim,1
beş yıldız muhteşem bir koku son derece kalıcı giysi yıkandıktan sonra da kalıyor yani on puan olsa verirdim ve asla vazgeçemem herkese tavsiye ederim,2
guzel kurması 1 saati buluyor eksik parça yok minder ve tum genişliği biraz dar boy 1 75 incline preste yatıp kalkarken kafa barbell e değiyor fiyat fena değil,1
bir yıldız telefonun şarjını düşürüyor,0
super kesinlikle alın ben begendim resimdeki gibi sony kalitesi almak isteyenler aradiginiz radyo bu net çekiyor frekansları iki kalin saat piliyle calisiyor anteni var pil gostergeside var ve cok şık duruyor paketlemede çok güzel tesekkurler hb,2
hızlı kargo kaliteli bir ürün fakat aktivite anlamında çok az sadece melodi var beklentimi pek karşılamadı,2
sadece karşısından izlenebilen tv vestelinyeni teknolojisi ben bu televizyonun mağduruyum bu vestelin ayıplı bir televizyonudur bu tv yi sadece karşıdan izleyebilirsiniz çapraza geçince tv sisli puslu görunuyor garip bir panel kullanmışlar ne iade alıyorlar ne sorunu kabul ediyorlar benim gibi bir suru mağdur var araştırın sakin almayin,0
kötü traş kremi bundan daha iyidir,0
çok güzel makina süper sessiz ve iyi teşekkür,2
üç yıldız çok güzel fazla sesli değil ilgisini çekti bebeğimin bide çok güzel paketlemisler teşekkürler,1
iyi tüketim gerçekten çok az daha önce kullandığım ampulün 15te biri kadar led olması da avantaj ama ışık benim için biraz az 2 watt olmasını tercih ederdim doğrudan yatak odasına takanlar icin ideal olabilir koridor için sönük kalıyor,2
çok kötü ürün çok kötü 3 parça çatlak geldi bazı vidalama yerleri açılmamış kalite çok kötü tavsiye etmiyorum kimseye 50 100 fazla verin kafanız rahat olsun kurması bile ayrı bi dert,0
i̇y ürün ürün çok iyi arkadaşım da beğendi fiyat da uygun olunca bir tane arkadaşıma bir tane kendim için yedek tekrar sipariş verdim tesekkurler hb,2
en rahat bez küçük oğlum için bu bezi kullandım ve çok memnunum çok hareketli bir çocuk olduğu için bezini bağlamakta sıkıntı yaşıyordum ve bu bezle tanıştım i̇ç çamaşırı gibi rahatça giydirebiliyorum sızma yapmıyor emiciliği iyi ve bezin oturuşu güzel sıkma yapmıyor bebeğim artık daha rahat,2
beş yıldız ben ikinci kez ayni urunu aldim boyun kismi yumusak oldugundan cok kullanisli,2
bir yıldız ürün elime 6 günde geldi bilseydim bunu sipariş vermezdim,0
teşekkürler variant concept ürün görsel ile aynı ve 1 günde teslim edildi çok şık montajı kolay mobilya konseptinde kesinlikle hiç düşünmeden tavsiye edeceğim bir firmadır paketten çıkmayan bazı ürünler için firmayı aradığımda firma yetkilisi vural bey ile görüştüğümde konu ile anında ilgilenerek eksik parçaları hızlı bir şekilde kargoladı yetkili vural bey e çok ilgili ve kibar davranışından dolayı çok teşekkür ediyorum ürün ve fi̇rmayi şi̇ddetle tavsi̇ye edi̇yorum teşekkürler variant concept,2
üç yıldız teşekkürler çok iyi,1
güzel ürün uygun fi̇yat teşekkürler hizli kargo uygun fi̇yat tavsi̇ye ederi̇m,2
beğendim ürün kargoya çok geç verildi onun dışında bir sorun yok pembe rengini aldım beğendim boyutu biraz küçük ama benim için sorun değil almak isteyenler ebatlarına iyi bakarak alsın,2
gayet güzel ürün canlı renk çok beğendim teşekkürler,2
olmasa da olur alıştığımız lipton ıhlamur lezzetinde değil hayal kırıklığı almadan defalarca düğünün derim saygılar,0
çok iyi çektiklerini görünce inanamayacaksiniz küçük pratik bir kullanıma sahip ben memnun kaldim ve tavsiye ediyorum,2
begenmedim i̇yi degil çook kalitesiz parçalar kullanılmış,0
dört yıldız zamanında kargolandı orijinal kutulu kesinlikle fiyatını hakediyor,2
memnun kaldım teşekkürler diğer bezlerden 5 kat daha iyipişik yapmıyor oğlum altına yaptığını bile anlamıyor gece boyunca rahatsızlık vermiyo,2
i̇ki yıldız paketleme çok kötü boş kutunun içine koyup göndermişler ve ürün arızalı çıktı geri gönderdim,0
rahat hareket ediyor prima bez hem sızdırmıyor hem hareket ederken zorlamıyor en ıyısı ve kalıtelısı prima başkasını arama,2
tereddüt etmeyin arçelik servisi hemen gelip kurdu ilk başta kazan kokuyordu ama bir kaç gün kapağını sürekli açık bıraktım koku geçti kurutmaya gelince henüz çözebilmiş değilim daha 6 7 kere çalıştırdım ama karma programda havludan tutun kot şorta kadar karışık kurutma yaptım havlular hamur gibi kotta yesyeni yıkanmış gibiydi çok memnunum çamaşırları mis gibi yumuşatıcı kokusuyla kaldırmakta cabası,1
bence güzel telefon telefon güzel ama pahalı diyenler var katılmıyorum bazıları mi8 falan diyebilir ama bu telefon türkiye garantili işlemcisi iyi ois yok diyolar olmayınca kötü fotoğraf çekiyo anlamına gelmez ben denedim çok güzel fotoğraflar çekiyor bence alın pişman olmazsınız,0
beş yıldız mükemmel çok başarılı,2
güzel ürün 3 ve 4 beden bu marka kullanıyoruz primayı aratmaz fiyat uygun pişik yok sızdırıyor diyenler herhalde günde 2 bez kullanıyor,2
number one çok kaliteli malzeme memnunuz teşekkür ler herkrse tavsiye ediyorum,2
balkona çamaşır serenlere annemin poşet mandallığına benzediği için aldım kullanışlı bir ürün gayet de şık,2
vasat i̇yi bir pc de usb 3 3 1 girişte boş halde hem büyük hemde küçük dosyalarda deneyip ortalaması alındı okuma hızı 25 mbpsyazma hızı 4 mbpsvasat bir usb bellek günlük kullanımda ideal küçük ve taşıması kolay metal ve dayanıklı,1
ürün mükemmel kesinlikle alınması gereken bir kulaklık ben 1 haftadır kullanıyorum ilk taktığımda mikrofonda obs audacity gibi programlarla kayıt yaparken gürültü sesi geliyordu ama internetten araştırdım obs gürültü azaltma diye ve sorunu çözdüm steam den deyazılımından da mikrofonu az bir şey kıstım çünkü karşı tarafa çok ses gidiyor gayet güçlü mikrofonu var kayıt ayarları frekansını 2050 gibi civarda kullanıyorum sadece oyuna girerken 7 1 surround özelliğini açmanızı tavsiye ederim internetteki gibi kendi yazılımımdan ekolayzer ayarları falan yapmayın otomatik olarak kullanın memnun kalırsınız çok rahat,2
kesinlikle alınır bu gün geldi kullanıyorum çok çok güzel hafif hızlı ben çok beğendim 24 saatte elime ulaştı kesinlikle tavsiye ederim kötü yorumlarıda okudum ama bence onlarınkinde bir sorun arıza var çünkü kötü klavye maus nasıl oluyor bende biliyorum tek eleştirim paketleme çok dandik ve çok incecik bir naylon içine koymuşlar hiç değilse hava kabarcıklı naylona sarılıp peket edip gönderseydi daha iyi olurdu,0
bir yıldız ürün çok kötü hem net oturmuyor hem şeffaf bir poşette gönderiliyor bir markası bir şeyi bile yok üzerinde hem de ekran bölümünde sık sık noktalar var ekran net gözükmüyor,0
fiyat performans ürünü ben uzun süre araştırmalarım sonucunda bu kulaklığı aldım kalitesine göre en iyi fiyatın bu kulaklıkta olduğunu düşünüyorum çekim gücü olarak laptopa bağlıyorum yan odaya geçiyorum kopma yapmadan şarkıyı dinleyebiliyorum ses seviyesi olarak evde fazlasıyla tatmin edici fakat dış ortamlarda bazı şarkılarda hayattan iletişiminizi kesmek istiyorsanız bu imkanı size veremeyebilir fiyat performans ürünü olarak adlandırabiliriz,1
bir yıldız cam ekran koruyucu diye aldım film çıktı kılıfla kullanınca kenarlar kalktı çöp oldu tavsiye etmiyorum,0
üç yıldız tohumlarda hiç bir hareket olmadı 2 tane tohum var onlarda çıkmıyor,1
memnun kaldım bazı yorumlarda akıtıyor denildiginden tereddütle siparişimi açtım açar açmaz su koyup salladımdamlayı geçin sızdırma bile olmadı,2
gayet iyi ürün gayet iyi yalniz duş ahizesini tutacak olan parcayı köşelerden dönerken o kadar dikkatli ve yavaş olmama ragmen küçükte olsa çatlama yaptı belkide ben beceriksizdim bence dönüşlerin daha rahat olması sağlanmalı,2
i̇şe yaramıyor aldım ve hiçbir işe yaramadı direk çöp,0
dört yıldız hızlı kargo ürün sağlam bir şekilde elime geçti teşekkürler,2
i̇ki yıldız cok kötü kokuyor,0
acaba katil kim yazarın ilk bu kitabını okudum sondan başladım ben gerçekten çok güzel bir kitap esrarengiz olayları değikik konuları içinde barındıran bir kitap olaylar sizi hep katil kim sorusuna yönelendiriyor sonunda katil ortaya çıkıyor,1
prestige yazdı aldandım inandım prestige falan yazınca bişey sandım bildiğiniz sıradan koku,1
köpeğime soracak olursanız vasat bir ürün tavsiye eder miyim bilmiyorum çünki çok aç olursa köpegim zoraki yarısını yemeye çalışıyor bende kopegimde memnun kalmadık,0
harika bir ürün hızlı şarj ediyor doluyken 4 5 kez çok rahat telefonunuzu şarj edebiliyorsunuz kısa bir hızlı şarj kablosuyla birlikte geliyor o kabloda çok kaliteli 20000 mah oluşu ayrıca güzel boyut olarak ince akıllı telefon ebatlarında,2
bir yıldız aldıgımız 1 hafta olmadan demlik sapı çıktı sıcaktan yapışkanı eridi sonuç olarak bizde üzerine baska bi demlik koymak zorunda kaldık tavsiye etmiyorum ucuz diye kanıp almayın sakın ucuz etin yahnisi yenmez dememiş büyüklerimiz,0
çok kaliteli kızım çok rahat primadan çok memnumun ve herkese tavsiye ediyorum,2
kötü hoş değil numaraya göre büyük,0
kötü çok kötü ayakta durmayan bir oyuncak,0
bir yıldız i̇çindeki metinleri toplasanız bir sayfayı bile doldurmaz,0
vakte yazık filmi buyuk umutlarla aldım izledim 2 bucuk mılyon olması cok ucuz hakkını sadece fılm muzıklerıyle verıyor ancak onun sesınnı acıp faydalanabılırsınız gerı kalanı cok yeetersız goruntu kırlılıgı hanı basında gerılım fılmı beklıyosunuz bı anda komık seyler oluyor sonra dıyorsunuz komık olucak yenı heyecanlar olucak bı anda korku fılmı oluyor yonetmen tutturamamıs bırseyı vasat,0
çok kötü ürün resim de gözüktüğü gibi değil yapışkanları da berbat bu fiyata bence çok bile ve kalitesiz,0
dört yıldız ürün göründüğü gibi güzel geldi ancak ben görüntü alamıyorum,2
vasat soğuk kahve içmek isteyen için ideal soğuk kahve içmek istiyorsanız temin ede bilirsiniz karafı yerleştirdiğiniz tabla da bir iş yaramıyor kahve istenilen sıcaklığa gelmediği gibi çabuk soğuyor bence tercihiniz bu makina olmamalı,0
beş yıldız nerdeyse ilk çıktığı zamanlardan beri kullanıyoruz durulama süresi diğerlerine göre daha uzun ama her türlü leke yağ çıkaran bir ürün mucizevi,2
bir yıldız çok kalitesiz bir ürün dolum yaptıktan sonra 2 baskı yaptık tekrar kartuş bitti tekrar doldurdum tekrar bitti,0
beş yıldız harika elinize emeğinize sağlık,2
kötü araç soketine tam oturmuyor,0
dört yıldız ses kalitesi güzel bence alın,2
kolaylık hem fi̇yati uygun hem kargo bedava hem süper hizli gönderi̇almamak i̇çi̇n engel yok gerçekten markete kadar gi̇tmeye gerek yok birakin ayağiniza kadar gelsi̇n teşekkürler hepsi̇burada,2
ürün gayet güzel şık ürünü bugün teslim aldık kargo apartman kapısında teslim etti braktı kaçtı kurulum çok kolay we kullanışlı yalnız duwara asma daha şık durdu tawsiye ederim,2
kali̇teli̇ ürunleriniz kaliteli ve verdiginiz paranin tam karsiligi bebeginiz icin saglik ve konfor sagliyor,2
beş yıldız ürün elime ulaştı gayet güzel teşekkür ederim,2
çok beğendim gayet güzel bi ürün hızlı gönderim içinde teşekkürler tavsiye ederim herkeze,2
kundak guzel beğendim başka renkleri olsaymış dahada iyi olurmuş,2
çok kötü kesinlikle almanızı tavsiye etmiyorum top resmen yamuk yumurta gibi çocuklarım beğenmedi dikişleri çok kaba oldugu için top düzgün durmuyor,0
bir yıldız parçası eksik yolluyolar,0
dört yıldız kaliteli ve kullanışlı bir ürün arabaiçin mükemmel işıklı olduğu için gece karanlığında da ölçüm yapabiliyorsunuz fakat motosikleti için tam uyumlu değil motorda jantta içeri bakan siboplar olduğunda jantın içine sokamadığım için ölçüm yapamadım boyu uzun geldi,2
yaramaz hiçbir işeyaramayan kalitesiz malzemeden üretilmiş para vermeye deymez,0
i̇yi̇ standart bi̇r alişveri̇ş gayet normaldi̇,1
çok kötü ürünün tasarimi şık ama en düşük ayarda bile sesi cok rahatsiz edici kesinlikle onermiyorum ayrica odayi falan da serinletmiyor,0
üç yıldız markasi brillant degil biriben ona gore alin paketleme guzel hizli teslimat,1
on numara öncelikle hepsi buradaya teşekür ediyorum hizlı ve güvenli alişverişten dolayı şampuana gelirsek ortalama iki yıldır kullanıyorum diyecem oki kullan ve farkı gör,2
beş yıldız ürün beklediğimden iyi ve kullanışlı geldi tavsiye ederim çok memnun kaldım,2
beş yıldız hızlı kargo kalıtelı ürün cok memnun kaldım,2
idare eder burada dikkat edilecek konu geç ısınıp geç soğumasından çalışma mantığından ziyade ürünün metal kalitesi açma kapama düğmeleri ve iç kablo tesisatının yüksek ısıya dayanılır lığı ürün de kullanılan metal kaliteli değil sadece birkaç kullanımdan sonra ocakların etrafının boyası dökülüyor ve kararma yapıyor ve ömrünü bitirene ne kadar temizlerseniz temizleyinsanki kirliymiş gibi duruyor 2 3 ay sonra düğmeler sıcaktan gevreme yapıyor ve kırılıyor sonrası oraya düğme bul bulabilirsen içindeki tesisata gelince fena değil güzel koruma yapılmış sonuç olarak günde 3 öğün kullanılmayacaksa alınabilir,1
